Province/State,Country/Region,Lat,Long,ISO 3166-1 Alpha 3-Codes,Sub-region Name,Intermediate Region Code,Date,Vaccinated,First Dose,Second Dose
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-07-07,12003,6087,12003
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-07-08,12283,6750,12283
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-07-09,12517,6306,12517
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-07-10,14801,6563,14801
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-07-11,7533,2940,7533
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-07-12,8775,3801,8775
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-07-13,11079,4135,11079
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-07-14,12996,4226,12996
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-07-15,14133,4318,14133
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-07-16,14162,4864,14162
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-07-17,15765,4705,15765
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-07-18,9021,1273,9021
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-07-19,10049,2497,10049
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-07-20,11290,2732,11290
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-07-21,12834,3157,12834
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-07-22,13181,3083,13181
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-07-23,13254,3008,13254
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-07-24,14272,3066,14272
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-07-25,8257,1719,8257
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-07-26,10426,2101,10426
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-07-27,10616,2478,10616
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-07-28,11982,3069,11982
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-07-29,12594,2965,12594
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-07-30,11977,2571,11977
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-07-31,14841,2718,14841
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-01,8263,1486,8263
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-02,8833,1826,8833
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-03,9993,2050,9993
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-04,11597,2333,11597
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-05,12088,2485,12088
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-06,11785,2588,11785
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-07,14951,2659,14951
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-08,8545,1599,8545
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-09,9592,2258,9592
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-10,10580,2626,10580
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-11,12163,2910,12163
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-12,13479,3107,13479
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-13,12011,2834,12011
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-14,13971,3262,13971
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-15,8847,2188,8847
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-16,9687,2500,9687
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-17,10211,3068,10211
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-18,11846,3310,11846
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-19,12254,3919,12254
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-20,11717,4262,11717
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-21,13642,5110,13642
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-22,8145,2824,8145
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-23,9190,3248,9190
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-24,9147,3879,9147
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-25,11319,4765,11319
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-26,10146,3860,10146
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-27,9202,3146,9202
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-28,9358,3029,9358
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-29,5561,1707,5561
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-30,4665,1375,4665
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-08-31,8358,2793,8358
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-01,7937,3086,7937
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-02,8356,2800,8356
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-03,7741,2469,7741
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-04,8999,2874,8999
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-05,5124,1526,5124
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-06,5601,1589,5601
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-07,6009,1864,6009
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-08,6157,1759,6157
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-09,6769,1804,6769
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-10,6427,1824,6427
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-11,6864,1954,6864
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-12,3683,1047,3683
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-13,4246,1360,4246
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-14,4671,1235,4671
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-15,4430,1708,4430
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-16,4478,1614,4478
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-17,4227,1454,4227
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-18,5075,1834,5075
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-19,2461,969,2461
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-20,3244,1411,3244
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-21,3038,1427,3038
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-22,3083,1588,3083
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-23,3121,1756,3121
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-24,3133,1933,3133
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-25,3298,1701,3298
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-26,1788,1119,1788
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-27,2322,1744,2322
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-28,2347,2230,2347
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-29,2387,2208,2387
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-09-30,2412,2406,2412
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-10-01,2400,2673,2400
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-10-02,2407,2175,2407
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-10-03,1507,1689,1507
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-10-04,2054,2637,2054
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-10-05,2000,2894,2000
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-10-06,2000,2298,2000
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-10-07,2006,2312,2006
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-10-08,2035,2218,2035
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-10-09,2343,2198,2343
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-10-10,1362,1547,1362
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-10-11,1654,2042,1654
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-10-12,1886,2579,1886
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-10-13,0,0,0
Channel Islands,United Kingdom,49.3723,-2.3644,Others,Northern Europe,0,2021-10-14,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-01-22,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-01-23,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-01-24,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-01-25,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-01-26,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-01-27,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-01-28,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-01-29,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-01-30,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-01-31,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-01,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-02,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-03,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-04,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-05,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-06,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-07,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-08,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-09,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-10,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-11,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-12,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-13,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-14,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-15,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-16,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-17,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-18,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-19,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-20,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-21,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-22,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-23,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-24,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-25,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-26,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-27,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-28,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-02-29,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-01,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-02,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-03,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-04,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-05,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-06,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-07,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-08,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-09,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-10,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-11,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-12,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-13,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-14,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-15,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-16,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-17,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-18,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-19,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-20,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-21,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-22,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-23,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-24,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-25,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-26,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-27,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-28,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-29,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-30,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-03-31,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-01,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-02,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-03,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-04,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-05,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-06,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-07,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-08,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-09,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-10,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-11,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-12,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-13,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-14,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-15,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-16,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-17,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-18,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-19,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-20,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-21,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-22,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-23,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-24,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-25,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-26,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-27,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-28,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-29,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-04-30,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-01,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-02,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-03,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-04,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-05,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-06,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-07,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-08,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-09,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-10,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-11,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-12,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-13,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-14,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-15,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-16,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-17,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-18,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-19,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-20,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-21,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-22,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-23,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-24,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-25,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-26,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-27,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-28,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-29,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-30,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-05-31,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-06-01,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-06-02,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2020-06-03,0,0,0
