Province/State,Country/Region,Lat,Long,ISO 3166-1 Alpha 3-Codes,Sub-region Name,Intermediate Region Code,Date,Deaths,Cases,Recovered,Hospitalised
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-02-25,0,54,46,1188
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-02-26,0,54,46,1126
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-02-27,0,54,46,1062
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-02-28,0,54,46,1023
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-01,0,54,46,1032
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-02,0,54,46,971
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-03,0,54,51,922
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-04,0,54,51,875
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-05,0,54,51,825
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-06,0,54,51,777
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-07,0,54,51,757
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-08,0,54,51,758
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-09,0,54,54,721
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-10,0,54,54,675
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-11,0,54,54,645
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-12,0,54,54,618
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-13,0,54,54,591
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-14,0,54,54,585
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-15,0,54,54,577
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-16,0,54,54,548
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-17,0,54,54,527
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-18,0,54,54,492
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-19,0,54,54,470
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-20,0,54,54,445
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-21,0,54,54,436
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-22,0,54,54,434
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-23,0,54,54,412
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-24,0,54,54,390
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-25,0,54,54,367
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-26,0,54,54,359
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-27,0,54,54,355
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-28,0,54,54,335
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-29,0,54,54,336
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-30,0,54,54,318
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-03-31,0,54,54,299
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-01,0,54,54,285
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-02,0,54,54,270
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-03,0,54,54,260
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-04,0,54,54,258
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-05,0,54,54,260
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-06,0,54,54,251
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-07,0,60,54,242
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-08,0,60,54,230
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-09,0,60,54,223
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-10,0,60,54,212
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-11,0,60,54,204
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-12,0,60,54,199
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-13,0,60,54,193
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-14,0,62,55,184
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-15,0,62,55,176
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-16,0,62,55,171
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-17,0,62,55,163
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-18,0,62,55,159
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-19,0,62,55,161
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-20,0,62,55,154
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-21,0,62,55,151
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-22,0,63,62,143
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-23,0,63,62,140
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-24,0,63,62,134
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-25,0,63,62,130
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-26,0,63,62,132
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-27,0,63,62,126
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-28,0,63,62,121
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-29,0,63,62,117
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-04-30,0,63,62,109
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-01,0,63,62,103
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-02,0,63,62,103
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-03,0,63,62,104
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-04,0,63,62,104
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-05,0,63,63,99
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-06,0,63,63,93
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-07,0,63,63,93
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-08,0,63,63,91
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-09,0,63,63,89
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-10,0,63,63,90
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-11,0,63,63,88
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-12,0,63,63,85
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-13,0,63,63,80
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-14,0,63,63,78
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-15,0,63,63,77
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-16,0,63,63,75
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-17,0,63,63,75
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-18,0,63,63,72
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-19,0,63,63,73
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-20,0,63,63,73
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-21,0,63,63,74
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-22,0,63,63,71
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-23,0,63,63,74
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-24,0,63,63,77
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-25,0,63,63,74
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-26,0,63,63,72
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-27,0,63,63,70
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-28,0,63,63,71
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-29,0,63,63,71
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-30,0,63,63,73
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-05-31,0,63,63,74
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-01,0,63,63,74
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-02,0,63,63,77
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-03,0,63,63,75
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-04,0,63,63,77
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-05,0,63,63,75
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-06,0,63,63,77
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-07,0,63,63,83
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-08,0,63,63,85
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-09,0,63,63,85
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-10,0,63,63,88
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-11,0,63,63,86
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-12,0,63,63,88
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-13,0,63,63,91
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-14,0,63,63,95
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-15,0,63,63,99
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-16,0,63,63,101
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-17,0,63,63,106
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-18,0,63,63,109
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-19,0,63,63,108
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-20,0,63,63,111
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-21,0,63,63,122
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-22,0,63,63,123
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-23,0,63,63,120
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-24,0,63,63,121
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-25,0,63,63,123
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-26,0,63,63,124
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-27,0,63,63,128
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-28,0,63,63,140
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-29,0,63,63,140
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-06-30,0,63,63,146
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-01,0,63,63,155
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-02,0,63,63,161
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-03,0,63,63,165
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-04,0,63,63,174
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-05,0,63,63,189
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-06,0,63,63,199
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-07,0,63,63,214
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-08,0,63,63,221
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-09,0,63,63,235
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-10,0,63,63,243
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-11,0,63,63,254
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-12,0,63,63,277
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-13,0,63,63,294
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-14,0,63,63,308
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-15,0,63,63,323
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-16,0,63,63,332
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-17,0,63,63,338
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-18,0,63,63,348
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-19,0,63,63,372
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-20,0,63,63,379
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-21,0,63,63,394
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-22,0,63,63,408
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-23,0,63,63,425
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-24,0,63,63,430
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-25,0,63,63,452
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-26,0,63,63,480
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-27,0,63,63,488
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-28,0,63,63,488
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-29,0,63,63,479
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-30,0,63,63,481
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-07-31,0,63,63,477
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-01,0,63,63,478
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-02,0,63,63,497
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-03,0,63,63,480
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-04,0,66,63,463
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-05,0,66,0,460
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-06,0,66,0,460
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-07,0,66,0,456
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-08,0,66,0,468
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-09,0,66,0,481
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-10,0,66,0,482
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-11,0,66,0,480
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-12,0,66,0,477
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-13,0,66,0,479
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-14,0,66,0,471
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-15,0,66,0,484
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-16,0,66,0,511
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-17,0,66,0,512
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-18,0,66,0,517
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-19,0,66,0,521
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-20,0,66,0,521
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-21,0,66,0,522
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-22,0,66,0,540
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-23,0,66,0,561
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-24,0,66,0,557
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-25,0,66,0,559
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-26,0,66,0,562
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-27,0,66,0,566
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-28,0,66,0,558
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-29,0,66,0,569
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-30,0,66,0,587
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-08-31,0,66,0,614
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-09-01,0,67,0,614
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-09-02,0,67,0,609
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-09-03,0,67,0,613
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-09-04,0,67,0,604
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-09-05,0,67,0,620
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-09-06,0,67,0,643
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-09-07,0,67,0,638
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-09-08,0,67,0,650
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-09-09,0,67,0,651
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-09-10,0,67,0,665
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-09-11,0,67,0,651
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-09-12,0,67,0,660
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-09-13,0,67,0,678
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-09-14,0,67,0,671
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-09-15,0,67,0,672
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-09-16,0,67,0,649
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-09-17,0,67,0,633
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-09-18,0,67,0,616
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-09-19,0,67,0,620
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-09-20,0,67,0,624
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-09-21,0,67,0,610
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,FLK,Latin America and the Caribbean,5,2021-09-22,0,67,0,593
